frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
7930,3,23108.669650155112,4615.745226937899,-8.027623,-8.723328,40,False
7940,1,19206.970115038966,4903.431655483739,-5.632509,-5.684066,27,False
7950,3,17477.953627355808,2368.406215158202,-1.930039,0.9428325,19,False
7960,5,9391.761549358032,1414.9028235182795,-2.0538118,-1.3316715,19,False
7970,8,12042.550062175369,2215.048080742267,1.5261708,-2.0260668,22,False
7980,0,12065.124367365634,1672.9799759710215,3.9798357,-1.2069794,25,False
7990,1,11684.532125849113,1805.7552436584533,-1.031496,0.1496681,32,False
8000,4,12033.399644323295,1425.5904040081077,-0.5441274,0.15489323,30,False
8010,11,40186.82563975413,12730.89729751992,8.914164,16.317024,32,False
8020,22,9827.523034824188,1059.9924528033207,-0.7001028,-1.8622797,35,False
8030,18,13211.022935412686,1190.6292453992553,-1.3206495,-3.6919475,42,False
8040,26,10142.320345956343,1427.5566538670191,-1.4589953,-1.9528766,41,False
8050,18,11401.021094621306,1240.8416498490046,1.7083126,3.2848144,39,False
8060,17,12792.562018610659,1042.9189805540984,0.4334583,2.8479724,43,False
8070,14,9216.940924189545,1336.7153773335594,-0.5385127,1.107204,38,False
8080,23,8109.15692288662,1094.6332719226107,0.14626801,-0.2916712,34,False
8090,16,7449.283723956284,814.7588600316047,0.08919024,0.08312727,35,False
8100,21,6289.693156267641,1274.07378122305,0.7222919,0.25404102,40,False
8110,18,7394.887490692472,881.4431348646377,0.16797408,0.303603,34,False
8120,20,6474.86023015169,714.2352553605849,-0.13698697,0.0059409006,35,False
8130,26,7059.902336434973,1057.559454593452,0.2458677,-0.09227492,38,False
8140,19,6212.77852494357,782.9035700518934,0.08005413,-0.16860873,43,False
8150,23,5416.800808595421,803.4774421226772,-0.19096906,-0.088525906,43,False
8160,28,5230.473496730482,1118.3380526477672,-0.032358922,-0.10312147,43,False
8170,20,6102.368392681648,750.8701618788697,0.11969952,-0.06588591,42,False
8180,19,5629.491451276926,857.6596061375399,0.65781575,0.11273861,40,False
8190,25,5295.354756765593,1140.6778686377675,0.29656002,0.20346111,36,False
8200,18,4419.156933171756,694.2477943789235,0.14019199,0.19766782,37,False
8210,24,5227.613509049804,719.5526387971904,-0.1292094,-0.17838354,34,False
8220,26,6552.610472170614,1171.9607501960122,-0.26564804,-0.005180462,37,False
8230,32,8363.44606008791,778.7888032066203,-1.2004372,-0.15428744,38,False
8240,17,7373.99165988137,912.9775462737296,0.07670607,0.019297827,42,False
8250,20,8361.808536435165,1239.5095804389734,-0.42796794,0.10585976,40,False
8260,17,6349.515335834697,814.0909040150246,-0.31550658,-0.1228644,36,False
8270,20,6708.691824789688,754.4666990663007,-0.12456289,-0.017540414,35,False
8280,32,7216.81557198187,1221.9803599076379,-0.23943721,0.29259893,36,False
8290,26,6179.987540440515,1005.4123532163309,-0.39924282,0.3321769,33,False
8300,27,8431.210174109052,1049.4112635187407,0.94948053,0.2397692,35,False
8310,28,11354.662478471124,1111.660919525374,-1.4008036,0.227318,38,False
8320,31,6988.0660414738495,885.8137501755095,1.125416,1.0492233,38,False
8330,29,6975.834143670561,800.6272540951876,-0.154031,-0.37981153,38,False
8340,31,7663.1572475057565,1331.7432184922136,0.8191168,-1.4315448,40,False
8350,35,7633.25815101258,1004.8542182824333,1.0213716,-0.27566928,45,False
8360,9,70619.05189111504,22092.519820065794,1.621535,-15.54893,34,False
8370,15,5539.412784763382,6078.505901946629,1.8191336,-0.21341695,23,False
8380,10,5954.693694893131,5388.320517563891,1.3871976,-1.0978899,22,False
8390,13,11003.600819731693,2288.1791887874515,5.827475,-1.0858932,22,False
8400,12,9687.181168946929,4908.301946702139,1.3797241,0.3397406,10,False
8410,12,3323.7131344326335,2455.4987273464426,0.39924622,-0.06508368,8,False
8420,11,9080.90012058276,2733.9835405503086,-0.6387078,1.3925531,14,False
8430,14,6516.134743849301,3886.7258714758877,1.8668654,0.39366183,9,False
8440,18,8830.65761990578,3619.9657456942878,4.521584,-0.17462124,25,False
8450,2,11826.603527640555,4221.296483309364,2.2929468,4.404885,18,False
8460,0,11170.727102565885,4507.7113927136015,2.33517,2.7067075,33,False
8470,5,6472.730876531173,2647.6408366695055,1.887367,0.15159225,35,False
8480,17,13786.0,4237.44073704872,8.932397,4.0275187,20,False
8490,10,11667.729899170618,4258.838808877368,-0.19576073,0.03074724,22,False
8500,11,5935.109434542888,3817.6309407798967,-2.0948355,-0.10257288,24,False
8510,13,10713.952678633595,3123.4916359740746,-5.5425653,0.03266405,21,False
8520,14,13471.657990017413,4679.257419719501,-8.902188,-1.335927,17,False
8530,1,16355.187861959887,6452.002479850732,-1.2112981,-2.2566223,17,False
8540,0,18249.024001299356,11275.697761114387,9.909535,-9.450098,35,False
8550,4,13983.493662171839,5038.450753952052,10.847666,3.126784,16,False
8560,24,39535.629677545294,23272.2078454108,20.320225,16.501036,17,False
8570,29,14218.40901788945,1528.9741659034007,0.37378076,0.616307,22,False
8580,30,13271.979430363806,1618.239166501664,-0.8832725,-3.3628702,17,False
8590,24,11414.724000167504,1164.8665159579443,0.8444578,-2.0476308,19,False
8600,34,10727.115595536388,1124.6208249894717,1.5207224,3.423812,17,False
8610,33,8570.539597948311,1401.7753029640664,-0.74437284,2.1409962,19,False
8620,33,7794.43769620362,1302.527542894967,0.7660933,-0.33390138,37,False
8630,32,5670.184300355677,1061.70052274641,-0.2302975,0.14004318,27,False
8640,34,9048.33796893109,1293.1341771061502,-0.1500365,-2.2406204,21,False
8650,32,14268.908752949541,1451.1188786588093,-9.610246,4.3640294,17,False
8660,18,12024.787108302584,1312.9181238752094,3.7297978,8.878103,13,False
8670,30,8221.718980845793,1302.2964332286256,0.4623608,1.9150336,9,False
8680,29,6381.9643527678845,899.5354356555388,1.6513208,-0.032248776,17,False
8690,26,12232.503709380186,1382.772577107313,-3.8711743,-3.4487712,16,False
8700,33,8886.280492984677,1395.1680902314245,0.79366523,0.8977874,14,False
8710,24,7457.028161405856,1009.1669832094191,2.172748,-0.34360233,14,False
8720,29,15253.944571814858,1643.2595656195037,-12.204611,4.311035,16,False
8730,30,17022.605852218985,1677.678157454522,-1.3527979,9.466669,13,False
8740,34,14551.07398098161,1327.9111416054916,3.4287958,0.8518021,26,False
8750,39,11944.097119497983,1173.1248867874212,0.25801638,2.1326075,36,False
8760,7,57319.96930389966,20659.360203065342,-10.713547,-13.130114,33,False
8770,13,24274.378241265007,11986.649907292696,-12.758815,-7.6514215,7,False
8780,0,28553.024971095445,18961.707307096585,-11.045519,-7.2420025,9,False
8790,14,24095.348306260275,14651.748428088711,-3.9268157,-12.316287,24,False
8800,3,22239.513101684577,7579.068544352927,1.0045433,-0.9887905,20,False
8810,3,17897.854843528035,5737.954687865703,-2.7927983,5.2670994,23,False
8820,10,22523.458415616373,4896.812024164293,-5.709223,5.300718,24,False
8830,2,15088.52593860646,3850.4872418954983,-4.143552,3.5331464,20,False
8840,17,17544.989341689554,4701.769241466451,0.02144982,1.2778307,17,False
8850,9,27835.246702696924,3635.125857518554,-3.662296,-5.2471924,26,False
8860,1,17318.96902243318,6965.798446696545,7.834968,-1.7215704,24,False
8870,2,22834.09748599668,5365.667153299764,-4.419138,4.239582,8,False
8880,0,16512.24118646527,3871.947830227055,-5.513794,-1.2042607,7,False
8890,3,20863.013109328193,3278.5542545457442,9.355983,-0.8238735,14,False
8900,2,19032.36451416376,3507.5552739764485,0.55840725,-0.9816884,18,False
8910,7,19534.33182885967,3840.7179016428686,-11.4381895,0.05326144,24,False
8920,20,25640.01171996612,3513.590471298555,-6.5690484,-1.1511383,20,False
8930,1,14599.449955392156,5065.472534719737,0.97665066,-3.3125474,9,False
8940,0,15057.500788643512,3981.5748140654096,5.370559,-4.3651834,13,False
8950,13,22857.368855579156,5790.991106883173,-2.692161,-0.67683744,16,False
8960,3,35149.17292056813,3906.659698514832,-4.018097,-2.8559635,7,False
8970,18,24426.173851014817,5886.989213511436,1.7779021,-5.552725,13,False
8980,7,18074.732473815482,4966.58816492771,2.3724382,-1.3659339,16,False
8990,9,12126.719506940037,2373.0946040982017,3.2470734,-0.5161824,16,False
9000,4,17749.095244546974,2968.4305617615514,2.07501,0.22415501,18,False
9010,6,27079.601861918134,3782.5216456750118,0.15060557,6.464018,13,False
9020,9,25991.194278062714,4068.963258620063,1.922979,2.1587322,12,False
9030,33,24672.939528965737,3110.434053311531,-5.798837,-5.4922867,12,False
9040,35,52930.020933304004,18306.502724441936,12.365722,-13.915792,29,False
9050,30,13039.76966821117,1403.9088289486608,-1.5693915,1.6006134,23,False
9060,28,13266.813935531018,1663.7055027858746,-0.7243988,3.7168188,17,False
9070,24,14425.049427991573,964.2012238117104,-1.3810248,-1.8525193,23,False
9080,28,15487.108122564394,1419.9154904430052,-13.148382,-1.5166708,21,False
9090,28,10573.271442651985,1318.5514779484342,-2.978915,2.4116423,17,False
9100,29,8303.993858379232,1113.618426571687,0.9494639,1.8040172,26,False
9110,30,11740.567192431548,1274.0172683288088,3.6784978,1.4042013,18,False
9120,29,10769.267570266791,1287.0198133673,1.8991553,-0.78979194,14,False
9130,29,10737.27437481226,934.4688330811252,4.022684,3.6622953,19,False
9140,34,7912.458846654433,862.7966156632743,3.734277,-0.19006748,19,False
9150,25,7901.489606397012,1374.657048139644,0.7140981,-1.5871019,19,False
9160,23,8295.976916554193,1174.440292224343,0.9197693,1.1442167,21,False
9170,25,11262.898694385918,1226.1549657363869,-0.5427808,-0.9744251,19,False
9180,24,13149.18362484911,1632.237727783548,-3.4521153,-2.5389314,20,False
9190,28,7629.306914785903,1391.1304755485735,-8.006953,3.1928506,16,False
9200,37,10126.482113745129,1364.7527248553124,0.8672088,-0.17632587,13,False
9210,33,11008.406333343624,1565.8805829308951,0.3600887,0.36727834,16,False
9220,37,6042.050893529448,1154.6185517303973,-1.1716037,0.0034774332,17,False
9230,38,6873.679727773181,1008.6347207983671,0.10808786,-0.32940865,18,False
9240,35,9023.286984242493,1374.7166980872823,0.325313,-0.5488003,17,False
9250,33,12960.874468954631,1278.611747169562,2.7853901,0.53431904,19,False
9260,20,12441.18342441747,1400.116423730541,0.22393563,-0.3527439,13,False
9270,35,10724.240252810452,1349.474712619692,-0.23056911,-1.740627,13,False
9280,27,10941.602076478563,1123.4544939604807,1.824846,5.2022347,14,False
9290,28,10051.538688181028,1170.9235671041897,6.452018,-3.2313476,17,False
9300,36,8994.96247907683,1340.0291041615476,0.14752033,-0.603757,14,False
9310,33,10775.953229297165,1657.217547577867,-0.16829506,9.9553795,13,False
9320,28,13636.33671482191,1600.8129184886034,-7.7381153,-4.051441,17,False
9330,38,10694.566003349551,1590.3276391989168,-1.7401466,-1.7964636,12,False
9340,27,9902.24732068433,1145.3645707808496,2.24026,4.796072,22,False
9350,31,8503.718598354488,924.0660149578059,2.4426067,2.7445006,15,False
9360,29,12257.347959489443,1488.9956346477313,6.2777386,-3.2243211,18,False
9370,6,64043.861938518356,18835.891961890204,1.8897597,-12.741707,14,False
9380,13,14106.41549083253,2849.776131558407,-0.9176064,2.3926487,22,False
9390,10,10826.905328855517,1583.8636304934842,-0.98101044,0.18783604,22,False
9400,18,42604.21940371634,7104.461978221855,-4.441487,4.8966904,21,False
9410,26,26627.662458428455,6235.642067983055,1.8272227,-6.3857846,13,False
9420,18,26037.718659667556,6620.740895096258,7.871657,0.8898287,24,False
9430,28,14437.05998463676,2241.9817126818853,-0.5188454,-1.1788749,23,False
9440,22,18528.821630098337,3356.3697650884656,-4.961646,-4.5742826,19,False
9450,20,13819.319918143585,3984.1428187252523,-0.4318954,-3.7496994,19,False
9460,23,16875.16865100909,5469.420627452235,12.281944,1.8158635,27,False
9470,26,11260.84082118205,3958.0338553377737,2.2846727,-0.538412,19,False
9480,19,11096.21854507201,2774.8401755776854,-1.5538838,-0.23578535,7,False
9490,21,19097.74986745821,3733.6121919663806,-0.906113,-4.6200447,28,False
9500,10,24777.029079371077,2979.053205298623,-1.8787434,5.4364862,13,False
9510,16,21367.127368928188,4404.598733142441,-6.011938,-0.82408017,27,False
9520,20,18457.896792430063,3859.1553480003886,-10.449829,-0.24274705,22,False
9530,30,22648.43398559821,4007.050536242337,0.7179218,-4.74598,23,False
9540,3,20071.809285662315,6759.983431932359,6.7909937,-0.89780855,25,False
9550,9,20899.312620275337,10653.074767408703,6.4132514,-1.674769,21,False
9560,14,25180.637283436652,5406.643690867746,-5.242251,3.8960164,15,False
9570,2,74737.69445868664,27135.70341819058,-2.254841,7.9422517,12,False
9580,7,12040.191651298579,5098.146133645053,4.7539716,1.5411946,24,False
9590,4,13785.567162797473,5579.858779574981,1.0386976,4.6601443,12,False
9600,6,9647.92221154379,3268.9472311433847,4.567602,0.610706,16,False
9610,1,7550.67904231136,4395.889671044986,-2.8601043,-2.6840627,10,False
9620,3,11162.98651795298,4162.187165421565,1.9665476,-3.5377553,6,False
9630,6,8012.182224587756,4299.010118620332,0.40996933,-0.9437437,8,False
9640,0,11053.834809693873,9206.826380463574,6.250945,6.41561,20,False
9650,1,11725.32545390532,5286.13355866081,4.151701,9.207935,17,False
9660,1,11920.935030441195,4208.547730512272,-8.518332,-2.1558015,18,False
9670,1,6016.0155418682225,2534.0027624294335,0.8929062,2.0495496,28,False
9680,4,7143.577115143365,1742.7529945462725,1.7810421,-1.7392778,24,False
9690,1,8537.626660846678,3915.0793095415065,-1.0577534,-0.4794222,22,False
9700,1,10416.734085115162,3212.320033869602,-3.6163538,-5.073491,24,False
9710,3,13930.8427957536,5668.737601971006,-4.0082445,-4.409928,25,False
9720,61,31884.973561224728,24123.00785557224,34.605408,31.738615,23,False
9730,82,49951.38201291332,12319.94837651522,-2.65782,8.519855,18,False
9740,73,27390.927129252123,2517.344632743002,2.2961972,-3.4424706,57,False
9750,70,22334.104929457102,1961.9719671799594,3.7286682,-0.1882515,36,False
9760,83,16223.843533515725,1818.158408940211,0.85765904,-0.24847092,31,False
9770,91,21582.912129738193,4594.51586132859,0.6864338,-2.359323,40,False
9780,84,21379.88875087988,8696.833676689464,-3.6677363,-2.8201756,38,False
9790,103,13492.294282293135,7180.734642082243,-1.4685869,-0.043457687,35,False
9800,96,10720.892360246884,1992.7117202445515,1.4996115,1.75382,39,False
9810,100,16906.809190382435,2214.382984038669,-3.8816352,0.33966124,38,False
9820,85,11088.14353262078,2318.069023993893,-0.38522148,-0.061110813,36,False
9830,75,12270.59978159177,2763.4080408075824,3.150751,0.411678,67,False
9840,93,14994.051987371526,1898.3203101689662,1.3344682,0.6735867,47,False
9850,86,11718.057774221801,1734.790477262312,1.0130101,0.5040349,44,False
9860,94,10527.321644179017,1697.7944516342372,0.637161,-0.101653025,50,False
9870,87,9283.236289139688,2263.8343578981217,-0.47649384,-0.16932096,74,False
9880,86,8437.095590308314,1956.834177951724,-0.6012837,0.11343294,53,False
9890,33,50321.0741936219,21565.582857877966,-2.4478426,-4.9125323,41,False
9900,31,8448.385644606904,1932.73743690135,-1.0803908,0.017023915,23,False
9910,19,6229.999678972705,1273.053808760651,-0.026217699,0.43761325,16,False
9920,22,8709.89196259058,1522.449342342792,-0.13912112,-0.6522639,17,False
9930,26,10094.079799565685,1575.4256567670845,-0.76806337,-1.0136117,20,False
9940,22,9579.075999280933,1483.9575465625692,-0.57539326,-1.5326945,28,False
9950,23,10077.878496985366,1347.4501846079506,1.0888261,-0.31192788,24,False
9960,24,11805.06446403407,1606.249046692324,1.9810327,-0.19449915,14,False
9970,22,7901.736707838347,1105.0628941377047,-0.39168063,-0.49790332,11,False
9980,23,9570.252608996274,1060.5375995220538,2.40559,-0.18270206,12,False
9990,22,6315.980683947664,1280.936376249812,1.3730328,-0.050200537,13,False
10000,27,6284.309508609518,989.3341194965429,-0.84626454,-0.8988784,12,False
10010,22,10042.966693163928,1279.9914062211512,1.739726,0.9280569,11,False
10020,15,8194.275806927662,1483.8335486165556,0.052397296,1.1737831,11,False
10030,20,10016.302211894368,1149.704309811875,-1.6500374,-0.38801652,10,False
10040,33,8291.336804158906,1258.6016049568664,-0.18950357,-1.0895029,18,False
10050,26,9393.845857794346,1259.608669389029,-0.74944836,1.4189465,13,False
10060,26,13369.179481179837,1122.9603732990759,-2.8736994,1.6756932,11,False
10070,34,11322.246994302854,1216.434133029816,2.494097,-0.6447724,14,False
10080,31,10159.66288810805,1564.1125279211851,-0.8843616,1.9482629,21,False
10090,28,11458.230404386186,1044.4223283710473,0.30704802,2.7020938,15,False
10100,25,4192.056416605101,863.499855240289,0.16647808,-0.116737366,13,False
10110,29,3844.153352820358,1087.6258547864702,-0.120085776,-0.0085348245,17,False
10120,25,4149.475268030887,679.0905683338564,0.45173293,0.14205521,13,False
10130,5,66522.61318529211,13639.8056437766,-20.012184,2.6466017,8,False
10140,5,30012.001432760197,3642.675939470872,2.8167052,-1.1048273,21,False
10150,11,16120.479707502504,2779.644581596719,-0.03921565,-0.6086076,17,False
10160,3,14751.00911802308,1730.335227636541,2.712889,-0.7442198,12,False
10170,17,18006.41463479057,3200.5771354554167,2.1675177,-3.5202196,13,False
10180,7,17490.138621520415,2960.5168467684825,2.9782143,-2.2565346,10,False
10190,4,18114.895555867828,3204.2281441869895,1.3798333,2.3042603,29,False
10200,5,16375.990565458933,2610.8109851155446,-3.1820526,-0.11658151,21,False
10210,8,16203.749812929105,2010.3258442352076,-6.796717,-1.5281181,23,False
10220,3,14279.210132216698,1481.5154403515342,-2.1108513,0.29580137,18,False
10230,3,18326.453857743458,4668.195368662285,5.9991593,-1.703033,16,False
10240,2,15161.04198266069,2501.670641791201,5.4542246,-0.1843054,18,False
10250,10,12942.779029250249,1630.6679612968423,-7.2985015,4.720382,23,False
10260,14,9182.899542083644,1813.5793338037352,1.0165739,-0.9131025,23,False
10270,7,16904.38895671772,2140.602251703945,1.2852358,1.9976776,25,False
10280,6,11619.471588673901,1724.9527529761504,1.5639127,-0.36513984,23,False
10290,8,16142.625282152838,2165.8730341365813,4.716202,-2.2697806,23,False
10300,5,18248.431768236962,2062.6255113325833,-1.638747,-0.17496802,22,False
10310,3,12176.398153805583,1399.9457132331954,-1.5335393,-2.9614558,18,False
10320,4,19860.305536421136,3644.530696811319,10.311138,-1.0197774,19,False
10330,26,43800.85549392843,14623.478040466296,32.482327,21.498375,24,False
10340,35,6142.320815457298,921.738574651186,-0.89232427,0.32255137,11,False
10350,36,7464.654178192048,1556.1735121765823,-0.86012214,0.18039921,14,False
10360,38,7070.664466653753,1335.0535569781462,-0.23305042,0.26453018,13,False
10370,30,5665.70684028039,953.667656995874,-0.12186199,0.008464813,18,False
10380,34,6727.965740103022,1363.8804932984415,-0.25556293,-0.04628345,14,False
10390,46,7883.854958077299,1394.6827596267187,1.9135233,-2.487888,12,False
10400,31,6819.478792400487,1048.9775974728916,0.93202746,-0.15767899,10,False
10410,36,5876.1398043273275,1259.0559955776391,0.086904146,-0.0654213,10,False
10420,26,5653.533231528758,840.7520443031941,0.09430586,-0.32726532,14,False
10430,30,7113.995150405994,1424.1959134894328,0.15896958,-0.07604658,13,False
10440,29,4676.630838541781,1394.7666471492641,0.0046691895,-0.11100534,13,False
10450,31,4239.482397651865,764.1086310204852,-0.25105572,-0.2022295,8,False
10460,28,6585.010706141638,1065.9765475844204,0.104127675,0.05808682,9,False
10470,29,5339.710853594977,1232.8746894960575,0.4597634,-0.042633057,9,False
10480,27,7795.504922710266,1093.042542630432,0.12111727,0.10611757,12,False
10490,29,7201.692162262977,1108.0992735310317,-0.572852,0.053982325,7,False
10500,31,5970.17780304741,1139.993859632586,0.055498395,0.19869886,7,False
10510,28,5637.5886689257495,921.5996961805055,-0.38678107,-0.33661398,6,False
10520,28,7611.0870445686005,1445.9806361082433,-1.4681418,-0.87529975,7,False
10530,31,10126.193065510848,1521.8613603084875,0.47386822,-0.01928166,7,False
10540,30,8369.001314374374,1697.9664307635767,-0.09332752,0.23518181,8,False
10550,27,6425.544801804746,1088.7543340901104,-0.29319933,0.23627727,9,False
10560,8,68177.03955145016,13880.290342784621,-24.670502,47.22094,9,False
10570,13,17410.04882244734,3175.391944311757,-10.907268,4.7399344,22,False
10580,15,11720.149359116547,2511.992834384684,-6.578677,2.4001236,15,False
10590,8,19158.176113607475,3664.1146270279264,-13.503796,6.499003,21,False
10600,8,27228.171807890445,3577.9846282509375,-14.050845,-11.528825,20,False
10610,20,30986.35231839979,3967.465185732573,-3.6138566,-13.430689,17,False
10620,34,19344.344496518872,3588.989830021813,-9.569816,-0.43337786,22,False
10630,35,24642.642674843133,2811.9523466801497,9.790034,-9.423443,23,False
10640,16,27583.651879328812,2793.7544630836833,22.184437,-9.786499,28,False
10650,25,53637.051624786385,11811.417188466421,4.9973335,-29.124062,29,False
10660,23,7629.8636947195855,1055.2554193179963,0.6412391,0.8813359,13,False
10670,25,10510.478580921043,1131.076478404533,0.39731306,0.34795877,13,False
10680,34,8275.74196069452,1292.3513454165627,-1.6282285,0.012661934,12,False
10690,28,11705.822952701788,1164.3221203773464,-3.3128433,0.040653992,15,False
10700,36,10393.343302325773,939.3721307341409,-3.910791,-0.26933622,16,False
10710,45,8321.012618666073,1206.6482503198686,0.48896688,-0.5286422,19,False
10720,45,5272.358106198782,744.071233149085,-0.14162515,0.4003518,22,False
10730,34,5346.106714236071,878.9129649743483,0.28590855,-0.46781778,24,False
10740,31,6267.4185275917225,1198.3947596681153,1.1897901,-1.6160785,21,False
10750,38,9430.910295406271,1125.6500344245542,-1.249784,0.090758,18,False
10760,45,14494.378082553249,1301.4530341122572,-4.285338,-0.30462837,12,False
10770,25,8172.940658049586,1315.7423759991923,0.289416,-1.1242589,15,False
10780,35,10502.419007066896,1014.0374746526876,-0.20037018,1.4238569,25,False
10790,28,8430.124020440031,907.8766436030834,0.93348074,-1.0107714,24,False
10800,42,8267.730583418886,1276.4732664650678,-0.556481,0.2671767,26,False
10810,32,6125.445126682632,1132.1360342291027,0.69905275,0.67424744,27,False
10820,34,6133.348106866265,873.5593855027831,-0.48366675,0.23393199,30,False
10830,36,4429.0966347552185,1079.451712676394,-0.20543867,0.061637484,29,False
10840,42,3664.5040592145615,774.1950658587278,0.568551,0.030894013,25,False
10850,44,3524.4449208350525,730.640814627817,-0.22750728,-0.10851669,21,False
10860,35,3858.5816046832547,1154.095316687491,0.2075571,0.09824694,26,False
10870,39,4987.618469770919,751.8829696169478,-0.7667102,-0.013374611,27,False
10880,40,7904.3735994701065,961.0306967001626,-2.1525624,-2.370279,25,False
10890,42,9481.253978245704,1583.0641174633452,-2.0934703,-1.0064242,27,False
10900,36,7582.019256108494,1201.144454260186,-1.4864689,0.11691757,25,False
10910,45,10087.835347585724,1019.6568050084303,-0.7850844,-0.46844617,23,False
10920,23,7580.267673374075,1247.5696373349265,0.10624401,0.23109406,26,False
10930,40,9862.373801473963,1262.3945500516072,-0.10258989,1.8956434,34,False
10940,20,64979.01688237519,11513.447007738387,16.889143,1.2741258,28,False
10950,8,24663.846901892655,4304.821947537435,3.0147557,1.7231305,19,False
10960,11,18842.187081121978,4105.743050898339,3.5798748,1.0230501,27,False
10970,20,12096.42319034846,3768.9786414889645,2.7892218,-0.17776757,37,False
10980,4,21806.77078340578,5929.102798906425,-3.3992016,-7.3202085,15,False
10990,13,26347.717700021003,4208.093154862426,-8.202273,7.077508,20,False
11000,0,18611.00548062893,2646.5264026644436,-2.3677845,4.780421,33,False
11010,15,21553.516812808066,6464.995282287528,7.4352956,6.80607,23,False
11020,3,22249.95869659088,4662.877008886252,8.59175,-0.3847529,21,False
11030,3,29638.225267380636,3342.3327183271267,1.0684872,-5.9274216,28,False
11040,1,27873.776044877737,2997.806197872037,4.279641,-1.5275942,21,False
11050,3,21265.00507876732,2616.908099265238,-5.4216933,-0.8894744,35,False
11060,7,26947.001577169955,5836.375073622325,-9.562026,0.35599384,34,False
11070,17,48217.89653230427,10203.464215647546,11.214934,-6.6051636,29,False
11080,28,9236.905001135392,1371.703320692926,-1.0840439,0.03232498,10,False
11090,26,10823.099001672303,1344.9877322860607,0.5560702,1.1029974,13,False
11100,21,10742.240269143118,1425.3210164731313,0.7356079,-0.44623107,15,False
11110,19,5956.375575801109,819.9695116283287,0.75103056,-0.4156321,13,False
11120,20,8971.453784086501,1132.1086520294773,0.985822,-0.5230687,12,False
11130,29,9326.774093972685,1354.2030866897328,-0.38235474,-0.21199945,13,False
11140,29,7716.974083149431,1020.2411479645389,0.38797876,0.77173585,13,False
11150,32,7652.141334293297,1206.509013642252,1.3124111,0.48010674,10,False
11160,29,7427.410315850337,1710.031578655786,0.6163723,0.3237606,10,False
11170,34,8468.402564828859,1156.632180081464,-1.8271885,-0.6355594,12,False
11180,32,8170.482299105726,1048.7792904133835,-1.3190761,0.35788387,9,False
11190,33,7618.760463487482,1238.2019221435573,1.6494894,0.107694626,8,False
11200,36,5993.262133429506,954.7868872161997,0.90740734,0.1514919,13,False
11210,32,8599.306599953277,1059.7452524073888,0.4286747,-0.076963425,8,False
11220,29,7247.444722107234,1105.2366262479723,-0.329024,-0.14787081,9,False
11230,32,6508.555216021448,1122.838367709262,-1.4646618,-0.42859954,10,False
11240,0,59507.52058353633,21412.397763912384,21.589216,22.716852,9,False
11250,2,15026.878518175357,6290.341962087594,14.168976,12.715272,20,False
11260,4,20240.768587185616,4945.825108108858,1.6156505,-27.651426,33,False
11270,6,17793.08497703532,5538.685223047072,-15.193809,-0.5576426,30,False
11280,4,24786.49477033814,11454.374011704,-22.180986,-14.338719,33,False
11290,3,9084.148666771147,6319.991772146543,-2.839873,-0.36566496,12,False
11300,0,19403.03708185912,8682.451497129137,25.217796,4.373457,9,False
11310,0,16589.893369157016,7537.013997598784,-23.857767,-4.0782547,5,False
11320,21,39561.92851719946,21515.982710534045,-70.8842,21.17123,5,False
11330,24,8124.698209779856,1157.4299114849243,0.21918623,-0.023198264,14,False
11340,29,6182.543327789947,1507.3937773521557,-0.84588706,-0.9095851,14,False
11350,30,7869.328052635752,1047.0109837055197,-1.414039,-0.00880977,14,False
11360,23,9885.225794082804,1383.2982324864006,0.22480656,0.20904599,13,False
11370,25,9080.211946865558,1497.605421998732,1.8981619,-0.069896474,17,False
11380,23,9219.014426716123,1206.4601112345158,1.0702223,-0.4683184,14,False
11390,26,7236.800536148554,1039.929805323417,-0.9557221,0.07981014,16,False
11400,30,7801.878171312341,1409.9425520211807,-0.7558046,0.67658997,14,False
11410,27,5897.576027487903,1258.0882321999518,-0.16895549,0.6239293,18,False
11420,0,50733.83102033593,18248.794480732144,-27.24774,-11.577267,12,False
11430,5,18389.44520642208,4292.189650982352,12.895796,3.9778004,25,False
11440,6,11619.428514346133,2708.0675767048356,8.688123,-3.6128254,25,False
11450,7,8321.6894919241,3800.028157790413,-3.8135104,0.804355,16,False
11460,5,7770.77737423998,2126.264329757709,-2.824572,-1.9602883,32,False
11470,12,13287.439181422431,2785.049730256176,0.71877754,0.9137299,33,False
11480,7,12275.318773864898,3601.220904082392,-7.7674537,-3.5588508,20,False
11490,0,10232.391997964112,2959.823643394991,-6.1352897,3.1023679,15,False
11500,0,7743.265202742316,2168.703299209,1.7859211,4.480439,16,False
11510,8,16828.138132306853,5885.823646695508,-5.4386177,1.1454756,23,False
11520,41,61055.64918170963,23087.14066314839,26.995413,-4.555809,27,False
11530,42,32267.902488386197,2728.3478517227236,-7.933477,0.41615888,36,False
11540,42,34401.753080330076,3246.15341596789,-0.76578444,4.657624,46,False
11550,45,32983.58790368325,3390.085839621174,-3.9429717,1.4623736,75,False
11560,54,30533.87045561044,2641.9803178676407,-6.6470838,2.4626744,68,False
11570,54,29218.74660213884,2749.004183336213,-0.9842007,2.5565288,59,False
11580,20,54126.47663574639,10913.700380714141,9.801674,3.0226474,74,False
